day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,holiday,workingday,temp,humidity_windspeed,season_1,season_2,season_3,season_4,Clear,Few clouds,Partly cloudy,Mist,Cloudy,Broken clouds,Light Snow,Light Rain,Thunderstorm,Scattered clouds,Heavy Rain,Ice Pallets,Snow,Fog,casual,registered,total_count,total_count_smoothed_kalman
13,1,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.274167,0.19188981,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,174,3040,3214,3094.332365042056
14,1,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.18,0.0856362225,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,333,2160,2493,2704.570786386938
15,1,0,0,0,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.166667,0.10531906208599999,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,284,2027,2311,2526.3799941187585
16,1,0,0,0,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,1,0,0.19,0.12088455499999999,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,217,2081,2298,2563.569195969337
17,1,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.373043,0.25000745431,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,127,2808,2935,2866.327593789253
19,1,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.19,0.109528605,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,130,3162,3292,3058.913162406016
20,1,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.2175,0.09123750000000001,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,115,3048,3163,2784.325901819625
21,1,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.173333,0.18507116250000002,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,67,1234,1301,2131.0645430528584
22,1,0,0,0,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.1625,0.15896175750000002,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,196,1781,1977,2307.8677273389508
23,1,0,0,0,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.218333,0.100882665,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,145,2287,2432,2815.538638963993
24,1,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.3425,0.103448542911,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,439,3900,4339,3706.7481895530304
25,1,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.294167,0.10368945625,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,467,3803,4270,3965.705929695097
26,1,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.341667,0.0564841599514,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,244,3831,4075,3920.369599532261
27,1,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.425,0.25400191375,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,269,3187,3456,3720.4028689016855
28,1,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.315833,0.11455035305699998,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,775,3248,4023,3784.839007172795
29,1,0,0,0,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.2825,0.07471556250000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,558,2685,3243,3611.1141526166994
30,1,0,0,0,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.269167,0.086496554736,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,126,3498,3624,3805.503450677303
31,1,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.39,0.10909050393900001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,324,4185,4509,4181.3961994152105
1,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.469167,0.096030343439,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,304,4275,4579,4229.685147568328
2,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.399167,0.125961314479,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,190,3571,3761,3928.659243289773
3,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.313333,0.09400795283199999,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,310,3841,4151,3795.292582300991
4,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.264167,0.09502804936800001,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,384,2448,2832,3306.2185036132
5,0,1,0,0,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.265833,0.121070640332,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,318,2629,2947,3291.362928538607
6,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.282609,0.09569036119999999,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,206,3578,3784,3620.8702820026215
7,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.354167,0.07313682875000001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,199,4176,4375,3787.247917469258
8,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.256667,0.09666918415700002,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,109,2693,2802,3365.873470405152
9,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.265,0.10906489907099999,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,163,3667,3830,3508.372493746199
10,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.280833,0.06314166,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,227,3604,3831,3329.2440108334445
11,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.224167,0.21191332499999999,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,192,1977,2169,2648.359538754134
13,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.2225,0.06879513375,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,94,3328,3422,3163.1442775327387
14,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.319167,0.07182481625,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,135,3787,3922,3620.598227169258
15,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.348333,0.096475,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,141,4028,4169,3776.650403975036
16,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.316667,0.068835436725,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,74,2931,3005,3540.35298475585
17,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.343333,0.130626372218,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,349,3805,4154,3839.4085502925136
18,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.346667,0.102067397607,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1435,2883,4318,3823.872666121691
19,0,1,0,0,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.28,0.130563522296,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,618,2071,2689,3314.20944807256
20,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,1,0,0.28,0.11633430355800001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,502,2627,3129,3429.755678095988
21,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.287826,0.122267487516,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,163,3614,3777,3846.057586215404
22,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.395833,0.133160066907,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,394,4379,4773,4331.417080550224
23,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.454167,0.105877104279,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,516,4546,5062,4375.193655435268
24,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.4075,0.1752056625,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,246,3241,3487,3732.16388575558
26,0,1,0,0,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.279167,0.08414389,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,515,2874,3389,3538.7301197388338
27,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.366667,0.131559441489,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,253,4069,4322,3892.8923573850298
28,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.359167,0.076560831361,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,229,4134,4363,3817.946952416255
29,0,1,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.344348,0.144150316611,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,65,1769,1834,3197.948499863735
1,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.485833,0.13969165857899998,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,325,4665,4990,3941.8985471749497
2,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.353333,0.095213955032,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,246,2948,3194,3637.747141661114
3,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.414167,0.10007032874999999,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,956,3110,4066,3777.3428778083926
4,0,0,1,0,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.325833,0.134943525143,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,710,2713,3423,3628.281491764064
5,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.243333,0.1158593625,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,203,3130,3333,3684.5015974837984
6,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.258333,0.091732983625,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,221,3735,3956,4092.223300687332
7,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.404167,0.17749977140700002,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,432,4484,4916,4636.168304578196
10,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.2875,0.07910663775,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,968,3150,4118,4578.747990643451
11,0,0,1,0,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.361739,0.10616442775900001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1658,3253,4911,4935.567437366785
12,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.466667,0.10160634507100001,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,838,4460,5298,5316.954321456904
13,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.565,0.146316625,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,762,5085,5847,5717.295527003926
14,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.5725,0.05834598414599999,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,997,5315,6312,5987.932259554872
15,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.5575,0.08686963878899999,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1005,5187,6192,5934.501251660689
16,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.435833,0.09531705893600001,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,548,3830,4378,5623.571495427197
18,0,0,1,0,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.4725,0.10277523000000001,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2207,3685,5892,6215.06820843551
19,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.545,0.11828851374999999,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,982,5171,6153,6194.991390685628
20,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.560833,0.097976902507,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1051,5042,6093,6216.905963621376
21,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.531667,0.073549753875,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1122,5108,6230,6362.726500178501
22,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.554167,0.09772341250000001,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1334,5537,6871,6641.273536914126
24,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.5025,0.17069334551100002,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1033,2339,3372,5067.008794777511
25,0,0,1,0,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.4375,0.194465905575,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1532,3464,4996,5138.9322737686525
27,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.323333,0.054285679999999996,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,531,4571,5102,5364.431805816687
28,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.484167,0.14036666875,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,674,5024,5698,5637.507390921614
29,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.494167,0.14037973155,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,834,5299,6133,5850.090366948157
30,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.37,0.080193869811,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,796,4663,5459,5779.763709922856
31,0,0,1,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.424167,0.185038801461,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2301,3934,6235,6030.20076282041
2,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.433913,0.157426680372,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1208,4728,5936,6156.314972794715
3,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.466667,0.039719456711,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1348,5424,6772,6457.106339845769
4,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.541667,0.084982783425,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1058,5378,6436,6443.004046742592
5,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.435,0.082140507343,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1192,5265,6457,6435.905800382008
6,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.403333,0.113271208204,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1807,4653,6460,6407.713354403431
8,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.5,0.064157652468,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2230,2939,5169,5716.989434081425
9,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.489167,0.11372723000000001,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,905,4680,5585,5654.734039415989
10,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.446667,0.10847812500000001,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,819,5099,5918,5662.212684166541
11,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.348696,0.13865033581,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,482,4380,4862,5413.904013083635
12,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.3975,0.13541252125,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,663,4746,5409,5717.499355084362
13,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.4425,0.063483939843,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1252,5146,6398,6329.594052169451
16,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,1,0,0.664167,0.159979049943,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1198,5172,6370,6485.480254883582
17,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.608333,0.10682941329300001,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,989,5702,6691,6256.186412548223
18,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.463333,0.095569969304,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,347,4020,4367,5592.078982761086
19,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.498333,0.040381635,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,846,5719,6565,6153.050535735035
20,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.526667,0.10409784879299999,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1340,5950,7290,6302.072624444018
22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.396667,0.287839585682,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,120,907,1027,3463.429388347043
23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.321667,0.232680367832,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,195,3019,3214,3900.1208274441096
24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.413333,0.11326152896099999,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,518,5115,5633,5022.933093985286
25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.476667,0.050833116264,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,655,5541,6196,5535.67845451175
26,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.498333,0.133646308875,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,475,4551,5026,5388.102269549963
27,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.4575,0.13934277828900002,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1014,5219,6233,5602.62835413814
28,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,1,0,0,0.376667,0.063633550425,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1120,3100,4220,5186.782792864455
29,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.458333,0.068634699364,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2229,4075,6304,5737.720024455224
30,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.464167,0.09783366,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,665,4907,5572,5722.377280501219
1,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.613333,0.10295826796800002,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,653,5087,5740,5857.411817048432
2,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.564167,0.11004368481399998,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,667,5502,6169,6109.858170644077
3,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.56,0.10272304876800001,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,764,5657,6421,6303.1626948838
4,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.6275,0.119827375146,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1069,5227,6296,6378.629914007324
6,0,0,0,0,1,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.5625,0.11091046,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2135,4224,6359,6348.551227407192
7,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.5375,0.153237274407,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1008,5265,6273,6149.926635083403
8,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.581667,0.203026457157,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,738,4990,5728,5828.228677843017
9,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.575,0.161046668804,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,620,4097,4717,5606.759398445649
10,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.505833,0.173388843229,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1026,5546,6572,6275.04951749393
11,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.533333,0.085396122729,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1319,5711,7030,6646.38915403614
13,0,0,0,0,1,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.6125,0.12972367125,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2172,3946,6118,5826.964679807328
14,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.573333,0.167937987436,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,342,2501,2843,4728.776094807495
15,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.611667,0.117115177536,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,625,4490,5115,5516.363604615156
16,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.636667,0.08550320750399999,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,991,6433,7424,6705.314719037973
17,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.593333,0.11932700000000002,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1242,6142,7384,7175.5805524987645
18,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.564167,0.071600851061,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1521,6118,7639,7437.426938458319
21,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.598333,0.189186745,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,630,3729,4359,5658.321287634593
22,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.615,0.09049618811099999,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,819,5254,6073,5854.290012733517
23,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.621667,0.079007466,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,766,4494,5260,5831.548750565959
24,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.655,0.123908857632,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1059,5711,6770,6380.356238964361
25,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.68,0.10500251565000002,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1417,5317,6734,6539.519966327124
29,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.7225,0.20222581820000002,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,880,4863,5743,6168.117129740242
30,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.656667,0.09000043,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,745,6110,6855,6545.2820080660085
31,0,0,0,0,1,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.68,0.096256338843,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1100,6238,7338,6612.728894457783
1,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,0,0,0,1,0,0,1,0.654167,0.179459128771,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,533,3594,4127,5954.904675307342
4,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.5975,0.138737312139,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1071,5927,6998,7134.167025791914
5,0,0,0,0,0,1,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.540833,0.128539263475,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,968,6033,7001,7104.450358290357
