hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,holiday,workingday,temp,humidity_windspeed,season_1,season_2,season_3,season_4,Clear,Few clouds,Partly cloudy,Mist,Cloudy,Broken clouds,Light Snow,Light Rain,Thunderstorm,Scattered clouds,Heavy Rain,Ice Pallets,Snow,Fog,casual,registered,total_count,total_count_smoothed_kalman
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.44,0.12643400000000002,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,7,7,20.455965609826464
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.44,0.172403,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,6,6,15.265601118897871
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.44,0.23644800000000002,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,6,6,12,19.34083774686715
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.42,0.298837,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,2,22,24,30.756912121703586
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.4,0.20803399999999997,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,8,43,51,48.929898618243605
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.4,0.20803399999999997,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,8,71,79,65.03278373302723
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.38,0.269288,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,11,57,68,67.16845258083808
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.38,0.259695,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,7,70,77,68.47257400948703
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.38,0.285708,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,5,56,61,61.24926944762302
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.38,0.293724,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,5,47,52,54.27523433338203
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.38,0.285708,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,3,50,53,49.57643355252307
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.38,0.337647,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,38,38,41.45406632418717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.38,0.389586,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,4,32,36,36.78576542003845
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.36,0.416454,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,2,25,27,32.90322993592819
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.36,0.416454,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,38,39,34.92392438774611
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.36,0.388647,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,34,35,28.681705294184333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.36,0.337647,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,11,11,18.176572655242847
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,1,0,0,0,0,0,0,0,0,2012,1,0,0,0,0,0,0,0,0,0.36,0.37478700000000004,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,17,17,13.367465359389762
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.36,0.338499,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,6,6,8.254383406625085
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.34,0.311634,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,2,5.395684860485494
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.32,0.285708,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,5.9326711748313965
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.32,0.22971600000000003,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,8.402328664008694
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.3,0.22971600000000003,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,3,3,18.27431481719469
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.3,0.22971600000000003,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,14,14,43.42061578757537
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.3,0.241785,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,43,45,97.98753254553144
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.3,0.20549699999999999,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,206,207,205.54198184901892
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.3,0.291075,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,17,255,272,247.37325715555727
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.32,0.22988,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,12,88,100,158.48135846514646
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.32,0.25074,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,91,101,128.0708182398821
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.34,0.254322,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,12,117,129,124.73109625449985
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.34,0.256146,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,9,98,107,117.12247052361744
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.36,0.277636,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,12,102,114,119.63631531635252
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.36,0.240622,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,11,101,112,127.78647542544007
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.3,0.290142,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,10,93,103,151.72311095996776
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.3,0.269288,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,13,219,232,224.3828574544632
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.32,0.108783,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,10,369,379,289.4254614034219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.34,0.17016399999999998,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,11,287,298,264.8935267558023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.32,0.12479200000000001,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,17,186,203,207.25511886398507
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.32,0.181359,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,7,145,152,153.8718298361529
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.32,0.14744000000000002,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18,71,89,102.36037064447362
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,1,0,0,0,0,0,0,1,0.32,0.12479200000000001,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10,49,59,64.20928209726796
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.32,0.102068,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,13,13,31.26747564733025
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.32,0.108783,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,6,7,16.59314484472279
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.32,0.15714,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11.51195888683812
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.32,0.181359,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14.942731815791568
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.3,0.1358,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,31.31623656053658
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.3,0.1358,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,22,76.00597786581818
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.3,0.15672999999999998,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,117,120,174.70169703691798
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.32,0.187176,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,387,390,328.0991132449358
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.4,0.168354,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,302,308,319.6878148487323
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.42,0.14029499999999998,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,33,129,162,231.46780184830743
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.46,0.120311,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,27,157,184,212.7155906961901
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.48,0.112549,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,36,188,224,222.67897024026288
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.5,0.112549,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,35,189,224,231.3213200245985
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.5,0.097025,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,50,166,216,247.2849898335325
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.5,0.09611700000000001,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,60,176,236,294.53364947599914
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.5,0.04462,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,54,308,362,400.31595859446486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.5,0.045666,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,33,449,482,449.36593467577023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.48,0.068964,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,16,269,285,324.17108369958873
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.46,0.04597600000000001,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,13,213,226,238.14731642299603
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.44,0.036574999999999996,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,149,157,164.2708655693993
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,1,0,0,0,0,0,1,0.42,0.034048,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,69,73,97.66528028520182
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.44,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13,23,36,55.72497528620614
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.42,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8,17,25,33.50964557341659
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.36,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,7,19.80396143404365
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.32,0.06272,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18.902238728714355
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.34,0.059136,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,33.90275475209941
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.34,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24,24,76.8060255275839
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.34,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,103,106,172.51532183065228
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.34,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13,376,389,334.739939964373
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.42,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,33,288,321,339.37355422302693
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.52,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,44,138,182,254.41616460661407
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.52,0.042976,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,42,177,219,241.87493959681535
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.54,0.079408,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,49,220,269,252.20865418383207
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.56,0.058214,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,35,193,228,245.7510229546808
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.56,0.078804,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,47,176,223,257.0444146802104
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.58,0.031198000000000004,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,47,182,229,302.3822210859503
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.6,0.06568,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,49,327,376,421.10224857764047
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.56,0.019712,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,22,358,380,388.59702896526994
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.52,0.06983600000000001,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,27,212,239,274.7016354529621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.5,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,22,170,192,196.5078773936163
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,1,0,0,0,0,1,0.5,0.045696,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,94,104,122.82199672788676
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.48,0.0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,42,43,67.958112790044
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.48,0.043008,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,22,23,38.05234164224524
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.48,0.057475000000000005,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,10,13,23.19891213669172
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.48,0.049280000000000004,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,5,6,18.544394767829925
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.48,0.052863999999999994,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,26.43427216679805
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,2012,0,0,0,0,1,0,0,0,1,0.48,0.084609,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,17,17,57.75842173256423
